"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"16/04/2021","5,990.0","6,080.0","6,140.0","5,780.0","15.60M","-1.64%"
"19/04/2021","5,920.0","6,000.0","6,000.0","5,700.0","12.10M","-1.17%"
"20/04/2021","5,810.0","5,810.0","5,920.0","5,800.0","10.23M","-1.86%"
"22/04/2021","5,410.0","5,410.0","5,410.0","5,410.0","19.22M","-6.88%"
"23/04/2021","5,040.0","5,040.0","5,040.0","5,040.0","12.46M","-6.84%"
"26/04/2021","5,330.0","5,200.0","5,360.0","5,060.0","23.73M","5.75%"
"27/04/2021","5,300.0","5,300.0","5,430.0","5,230.0","5.58M","-0.56%"
"28/04/2021","5,400.0","5,240.0","5,400.0","5,190.0","5.14M","1.89%"
"29/04/2021","5,440.0","5,400.0","5,600.0","5,300.0","5.46M","0.74%"
"04/05/2021","5,280.0","5,200.0","5,350.0","5,060.0","8.04M","-2.94%"
"05/05/2021","5,360.0","5,200.0","5,360.0","5,190.0","6.53M","1.52%"
"06/05/2021","5,360.0","5,360.0","5,380.0","5,250.0","5.11M","0.00%"
"07/05/2021","5,300.0","5,360.0","5,360.0","5,220.0","7.67M","-1.12%"
"10/05/2021","5,250.0","5,200.0","5,290.0","5,200.0","8.71M","-0.94%"
"11/05/2021","5,240.0","5,210.0","5,310.0","5,190.0","4.43M","-0.19%"
"12/05/2021","5,600.0","5,240.0","5,600.0","5,200.0","9.45M","6.87%"
"13/05/2021","5,580.0","5,650.0","5,750.0","5,560.0","7.84M","-0.36%"
"14/05/2021","5,570.0","5,570.0","5,650.0","5,510.0","4.01M","-0.18%"
"17/05/2021","5,410.0","5,500.0","5,600.0","5,400.0","5.26M","-2.87%"
"18/05/2021","5,290.0","5,320.0","5,350.0","5,270.0","2.42M","-2.22%"
"19/05/2021","5,250.0","5,290.0","5,370.0","5,250.0","3.03M","-0.76%"
"20/05/2021","5,180.0","5,250.0","5,250.0","5,180.0","2.86M","-1.33%"
"21/05/2021","5,240.0","5,130.0","5,360.0","5,130.0","1.96M","1.16%"
"24/05/2021","5,220.0","5,240.0","5,340.0","5,220.0","1.96M","-0.38%"
"25/05/2021","5,250.0","5,280.0","5,300.0","5,200.0","3.21M","0.57%"
"26/05/2021","5,350.0","5,250.0","5,530.0","5,180.0","4.89M","1.90%"
"27/05/2021","5,200.0","5,350.0","5,370.0","5,180.0","2.26M","-2.80%"
"28/05/2021","5,220.0","5,150.0","5,250.0","5,150.0","3.37M","0.38%"
"31/05/2021","5,130.0","5,180.0","5,200.0","5,130.0","3.40M","-1.72%"
"01/06/2021","5,110.0","5,120.0","5,160.0","5,100.0","2.76M","-0.39%"
"02/06/2021","5,210.0","5,060.0","5,250.0","5,060.0","3.12M","1.96%"
"03/06/2021","5,260.0","5,210.0","5,310.0","5,210.0","4.55M","0.96%"
"04/06/2021","5,280.0","5,400.0","5,450.0","5,260.0","6.07M","0.38%"
"07/06/2021","5,380.0","5,200.0","5,390.0","5,180.0","4.26M","1.89%"
"08/06/2021","5,460.0","5,450.0","5,600.0","5,300.0","9.84M","1.49%"
"09/06/2021","5,490.0","5,410.0","5,490.0","5,350.0","4.54M","0.55%"
"10/06/2021","5,500.0","5,490.0","5,650.0","5,430.0","5.72M","0.18%"
"11/06/2021","5,490.0","5,490.0","5,580.0","5,460.0","3.01M","-0.18%"
"14/06/2021","5,720.0","5,600.0","5,800.0","5,560.0","8.09M","4.19%"
"15/06/2021","6,010.0","5,790.0","6,090.0","5,710.0","11.08M","5.07%"
"16/06/2021","6,020.0","6,000.0","6,050.0","5,800.0","8.71M","0.17%"
"17/06/2021","6,000.0","5,950.0","6,030.0","5,910.0","4.90M","-0.33%"
"18/06/2021","6,050.0","6,100.0","6,150.0","5,950.0","6.91M","0.83%"
"21/06/2021","6,200.0","6,050.0","6,340.0","5,980.0","12.33M","2.48%"
"22/06/2021","6,160.0","6,200.0","6,300.0","6,140.0","8.54M","-0.65%"
"23/06/2021","6,110.0","6,140.0","6,200.0","6,060.0","7.82M","-0.81%"
"24/06/2021","6,010.0","6,100.0","6,110.0","5,990.0","5.69M","-1.64%"
"25/06/2021","6,000.0","5,950.0","6,090.0","5,950.0","3.21M","-0.17%"
"28/06/2021","6,010.0","6,000.0","6,100.0","6,000.0","2.96M","0.17%"
"29/06/2021","6,040.0","6,010.0","6,040.0","5,960.0","4.97M","0.50%"
"30/06/2021","5,900.0","5,920.0","6,020.0","5,900.0","2.47M","-2.32%"
"01/07/2021","5,800.0","5,900.0","5,910.0","5,780.0","5.29M","-1.69%"
"02/07/2021","5,750.0","5,820.0","5,840.0","5,720.0","3.78M","-0.86%"
"05/07/2021","5,550.0","5,700.0","5,750.0","5,510.0","4.24M","-3.48%"
"06/07/2021","5,330.0","5,490.0","5,670.0","5,330.0","2.64M","-3.96%"
"07/07/2021","5,200.0","5,340.0","5,400.0","5,200.0","3.97M","-2.44%"
"08/07/2021","5,340.0","5,200.0","5,420.0","5,200.0","2.93M","2.69%"
"09/07/2021","5,220.0","5,350.0","5,400.0","5,200.0","1.74M","-2.25%"
"12/07/2021","4,860.0","5,200.0","5,200.0","4,860.0","5.32M","-6.90%"
"13/07/2021","5,100.0","4,900.0","5,100.0","4,800.0","2.13M","4.94%"
"14/07/2021","5,100.0","5,180.0","5,180.0","4,980.0","1.67M","0.00%"
"15/07/2021","5,110.0","5,050.0","5,160.0","5,000.0","928.70K","0.20%"
"16/07/2021","5,090.0","5,110.0","5,150.0","5,060.0","1.75M","-0.39%"
"19/07/2021","4,910.0","4,950.0","5,000.0","4,780.0","2.62M","-3.54%"
"20/07/2021","4,960.0","4,850.0","4,960.0","4,790.0","1.23M","1.02%"
"21/07/2021","4,950.0","4,960.0","4,990.0","4,880.0","1.07M","-0.20%"
"22/07/2021","5,050.0","4,940.0","5,100.0","4,870.0","1.95M","2.02%"
"23/07/2021","4,900.0","5,050.0","5,050.0","4,900.0","1.15M","-2.97%"
"26/07/2021","4,780.0","4,560.0","4,900.0","4,560.0","9.90M","-2.45%"
"27/07/2021","5,000.0","5,000.0","5,080.0","4,850.0","3.47M","4.60%"
"28/07/2021","5,000.0","5,070.0","5,140.0","4,980.0","2.52M","0.00%"
"29/07/2021","5,040.0","4,990.0","5,070.0","4,970.0","2.71M","0.80%"
"30/07/2021","5,010.0","5,040.0","5,050.0","5,000.0","1.96M","-0.60%"
"02/08/2021","5,040.0","5,010.0","5,150.0","4,990.0","3.18M","0.60%"
"03/08/2021","5,090.0","5,050.0","5,120.0","5,040.0","2.49M","0.99%"
"04/08/2021","5,150.0","5,110.0","5,300.0","5,090.0","4.02M","1.18%"
"05/08/2021","5,460.0","5,290.0","5,480.0","5,200.0","4.54M","6.02%"
"06/08/2021","5,450.0","5,500.0","5,600.0","5,370.0","4.26M","-0.18%"
"09/08/2021","5,400.0","5,390.0","5,450.0","5,310.0","3.37M","-0.92%"
"10/08/2021","5,390.0","5,400.0","5,410.0","5,350.0","4.44M","-0.19%"
"11/08/2021","5,360.0","5,350.0","5,400.0","5,350.0","3.12M","-0.56%"
"12/08/2021","5,250.0","5,320.0","5,360.0","5,250.0","3.07M","-2.05%"
"13/08/2021","5,200.0","5,250.0","5,320.0","5,100.0","2.47M","-0.95%"
"16/08/2021","5,160.0","5,200.0","5,250.0","5,120.0","4.07M","-0.77%"
"17/08/2021","5,270.0","5,160.0","5,300.0","5,160.0","4.44M","2.13%"
"18/08/2021","5,250.0","5,250.0","5,350.0","5,230.0","2.03M","-0.38%"
"19/08/2021","5,110.0","5,230.0","5,250.0","5,110.0","3.90M","-2.67%"
"20/08/2021","5,110.0","5,110.0","5,150.0","4,950.0","5.32M","0.00%"
"23/08/2021","5,000.0","5,050.0","5,110.0","4,950.0","2.38M","-2.15%"
"24/08/2021","5,000.0","5,000.0","5,110.0","4,970.0","1.96M","0.00%"
"25/08/2021","5,000.0","5,000.0","5,030.0","4,970.0","1.59M","0.00%"
"26/08/2021","5,020.0","5,020.0","5,090.0","4,980.0","1.78M","0.40%"
"27/08/2021","5,050.0","5,030.0","5,050.0","4,990.0","2.40M","0.60%"
"30/08/2021","5,050.0","5,050.0","5,080.0","5,020.0","2.37M","0.00%"
"31/08/2021","5,100.0","5,050.0","5,180.0","5,030.0","2.46M","0.99%"
"01/09/2021","5,130.0","5,100.0","5,200.0","5,070.0","2.25M","0.59%"
"06/09/2021","5,180.0","5,130.0","5,260.0","5,080.0","3.92M","0.97%"
"07/09/2021","5,100.0","5,200.0","5,210.0","5,050.0","2.36M","-1.54%"
"08/09/2021","5,040.0","5,070.0","5,090.0","4,960.0","2.63M","-1.18%"
"09/09/2021","5,070.0","5,020.0","5,070.0","4,950.0","3.15M","0.60%"
"10/09/2021","4,980.0","4,950.0","5,050.0","4,940.0","3.30M","-1.78%"
"13/09/2021","5,100.0","4,990.0","5,100.0","4,950.0","6.18M","2.41%"
"14/09/2021","5,010.0","5,080.0","5,090.0","5,000.0","2.16M","-1.76%"
"15/09/2021","5,010.0","5,020.0","5,040.0","4,990.0","2.72M","0.00%"
"16/09/2021","5,000.0","5,000.0","5,020.0","4,970.0","3.23M","-0.20%"
"17/09/2021","5,150.0","5,000.0","5,290.0","5,000.0","7.02M","3.00%"
"20/09/2021","5,200.0","5,200.0","5,330.0","5,130.0","7.55M","0.97%"
"21/09/2021","5,130.0","5,100.0","5,180.0","5,070.0","4.17M","-1.35%"
"22/09/2021","5,480.0","5,200.0","5,480.0","5,200.0","20.85M","6.82%"
"23/09/2021","5,240.0","5,600.0","5,640.0","5,200.0","10.40M","-4.38%"
"24/09/2021","5,240.0","5,310.0","5,340.0","5,220.0","3.78M","0.00%"
"27/09/2021","5,010.0","5,210.0","5,220.0","5,010.0","7.77M","-4.39%"
"28/09/2021","5,060.0","4,970.0","5,090.0","4,970.0","4.07M","1.00%"
"29/09/2021","5,070.0","5,090.0","5,160.0","5,020.0","4.80M","0.20%"
"30/09/2021","5,060.0","5,080.0","5,130.0","5,050.0","3.29M","-0.20%"
"01/10/2021","5,000.0","5,020.0","5,090.0","5,000.0","3.52M","-1.19%"
"04/10/2021","5,000.0","5,010.0","5,060.0","4,980.0","3.23M","0.00%"
"05/10/2021","5,010.0","5,030.0","5,040.0","4,990.0","2.70M","0.20%"
"06/10/2021","5,030.0","5,000.0","5,100.0","5,000.0","5.93M","0.40%"
"07/10/2021","5,040.0","5,040.0","5,080.0","5,030.0","3.99M","0.20%"
"08/10/2021","5,090.0","5,050.0","5,200.0","5,040.0","4.82M","0.99%"
"11/10/2021","5,040.0","5,120.0","5,130.0","5,040.0","6.59M","-0.98%"
"12/10/2021","5,020.0","5,040.0","5,080.0","5,000.0","5.80M","-0.40%"
"13/10/2021","5,040.0","5,010.0","5,070.0","5,010.0","4.71M","0.40%"
"14/10/2021","5,200.0","5,030.0","5,280.0","5,030.0","13.60M","3.17%"
"15/10/2021","5,100.0","5,200.0","5,240.0","5,080.0","3.93M","-1.92%"
"18/10/2021","5,070.0","5,160.0","5,160.0","5,070.0","2.86M","-0.59%"
"19/10/2021","5,040.0","5,070.0","5,100.0","5,040.0","4.81M","-0.59%"
"20/10/2021","5,040.0","5,040.0","5,080.0","5,020.0","6.18M","0.00%"
"21/10/2021","5,080.0","5,060.0","5,150.0","5,040.0","7.12M","0.79%"
"22/10/2021","5,050.0","5,080.0","5,120.0","5,040.0","6.20M","-0.59%"
"25/10/2021","5,050.0","5,060.0","5,080.0","5,040.0","12.02M","0.00%"
"26/10/2021","5,030.0","5,060.0","5,080.0","5,020.0","7.72M","-0.40%"
"27/10/2021","5,040.0","5,050.0","5,060.0","5,020.0","9.48M","0.20%"
"28/10/2021","5,160.0","5,050.0","5,270.0","5,050.0","20.26M","2.38%"
"29/10/2021","5,150.0","5,240.0","5,240.0","5,140.0","9.10M","-0.19%"
"01/11/2021","5,510.0","5,400.0","5,510.0","5,330.0","29.93M","6.99%"
"02/11/2021","5,560.0","5,700.0","5,750.0","5,550.0","25.67M","0.91%"
"03/11/2021","5,360.0","5,640.0","5,650.0","5,350.0","20.02M","-3.60%"
"04/11/2021","5,370.0","5,350.0","5,450.0","5,250.0","12.48M","0.19%"
"05/11/2021","5,740.0","5,500.0","5,740.0","5,480.0","33.02M","6.89%"
"08/11/2021","6,140.0","6,140.0","6,140.0","6,000.0","23.88M","6.97%"
"09/11/2021","6,560.0","6,530.0","6,560.0","6,220.0","45.01M","6.84%"
"10/11/2021","6,700.0","6,560.0","6,890.0","6,450.0","26.08M","2.13%"
"11/11/2021","7,130.0","6,690.0","7,160.0","6,560.0","38.79M","6.42%"
"12/11/2021","7,620.0","7,010.0","7,620.0","7,010.0","42.28M","6.87%"
"15/11/2021","8,150.0","7,980.0","8,150.0","7,700.0","34.54M","6.96%"
"16/11/2021","8,280.0","8,000.0","8,620.0","7,700.0","36.39M","1.60%"
"17/11/2021","8,200.0","8,140.0","8,500.0","7,990.0","30.65M","-0.97%"
"18/11/2021","8,610.0","8,200.0","8,690.0","8,110.0","26.43M","5.00%"
"19/11/2021","8,010.0","8,700.0","8,850.0","8,010.0","36.24M","-6.97%"
"22/11/2021","7,450.0","7,800.0","7,980.0","7,450.0","39.90M","-6.99%"
"23/11/2021","7,150.0","6,930.0","7,320.0","6,930.0","35.57M","-4.03%"
"24/11/2021","7,060.0","7,340.0","7,590.0","7,000.0","17.66M","-1.26%"
"25/11/2021","7,500.0","7,000.0","7,500.0","6,700.0","24.16M","6.23%"
"26/11/2021","7,200.0","7,780.0","7,780.0","7,190.0","19.83M","-4.00%"
"29/11/2021","7,700.0","6,900.0","7,700.0","6,900.0","18.01M","6.94%"
"30/11/2021","8,230.0","8,230.0","8,230.0","8,000.0","39.20M","6.88%"
"01/12/2021","8,700.0","8,300.0","8,750.0","8,250.0","31.90M","5.71%"
"02/12/2021","8,800.0","8,780.0","9,150.0","8,710.0","24.74M","1.15%"
"03/12/2021","8,800.0","8,600.0","9,200.0","8,280.0","38.15M","0.00%"
"06/12/2021","8,630.0","9,000.0","9,050.0","8,500.0","27.81M","-1.93%"
"07/12/2021","9,230.0","8,780.0","9,230.0","8,660.0","36.51M","6.95%"
"08/12/2021","9,870.0","9,800.0","9,870.0","9,600.0","38.30M","6.93%"
"09/12/2021","10,200.0","9,700.0","10,550.0","9,650.0","48.78M","3.34%"
"10/12/2021","10,550.0","10,000.0","10,800.0","9,880.0","30.82M","3.43%"
"13/12/2021","11,250.0","10,900.0","11,250.0","10,550.0","16.54M","6.64%"
"14/12/2021","12,000.0","11,800.0","12,000.0","11,350.0","57.95M","6.67%"
"15/12/2021","12,200.0","12,000.0","12,750.0","11,550.0","38.32M","1.67%"
"16/12/2021","13,050.0","12,100.0","13,050.0","11,800.0","26.52M","6.97%"
"17/12/2021","12,150.0","13,100.0","13,800.0","12,150.0","34.73M","-6.90%"
"20/12/2021","12,750.0","11,500.0","12,750.0","11,450.0","48.86M","4.94%"
"21/12/2021","13,600.0","13,000.0","13,600.0","12,750.0","30.25M","6.67%"
"22/12/2021","14,500.0","14,000.0","14,550.0","13,800.0","27.61M","6.62%"
"23/12/2021","14,900.0","14,450.0","15,350.0","13,900.0","45.36M","2.76%"
"24/12/2021","14,200.0","15,000.0","15,350.0","14,000.0","29.46M","-4.70%"
"27/12/2021","14,500.0","14,200.0","14,700.0","13,800.0","24.04M","2.11%"
"28/12/2021","13,550.0","14,450.0","14,800.0","13,550.0","49.66M","-6.55%"
"29/12/2021","14,450.0","13,750.0","14,450.0","13,550.0","30.45M","6.64%"
"30/12/2021","14,250.0","14,550.0","15,100.0","14,000.0","16.19M","-1.38%"
"31/12/2021","13,300.0","14,050.0","14,250.0","13,300.0","43.16M","-6.67%"
"04/01/2022","13,000.0","13,450.0","13,750.0","12,800.0","33.64M","-2.26%"
"05/01/2022","13,900.0","13,050.0","13,900.0","12,800.0","32.90M","6.92%"
"06/01/2022","14,200.0","14,200.0","14,600.0","14,000.0","23.99M","2.16%"
"07/01/2022","14,300.0","14,000.0","14,600.0","14,000.0","31.56M","0.70%"
"10/01/2022","15,300.0","14,600.0","15,300.0","14,250.0","62.24M","6.99%"
"11/01/2022","15,250.0","15,700.0","16,200.0","15,000.0","26.73M","-0.33%"
"12/01/2022","14,850.0","15,250.0","15,750.0","14,200.0","41.42M","-2.62%"
"13/01/2022","14,000.0","14,600.0","15,100.0","13,850.0","51.22M","-5.72%"
"14/01/2022","14,950.0","13,200.0","14,950.0","13,200.0","21.66M","6.79%"
"17/01/2022","15,650.0","15,950.0","15,950.0","14,800.0","44.24M","4.68%"
"18/01/2022","14,900.0","15,300.0","15,750.0","14,600.0","21.90M","-4.79%"
"19/01/2022","13,900.0","15,200.0","15,300.0","13,900.0","24.80M","-6.71%"
"20/01/2022","13,400.0","13,500.0","14,250.0","12,950.0","31.63M","-3.60%"
"21/01/2022","13,650.0","13,550.0","14,200.0","13,300.0","15.44M","1.87%"
"24/01/2022","12,700.0","13,600.0","13,600.0","12,700.0","31.14M","-6.96%"
"25/01/2022","11,850.0","12,000.0","12,500.0","11,850.0","37.25M","-6.69%"
"26/01/2022","12,650.0","11,650.0","12,650.0","11,100.0","31.96M","6.75%"
"27/01/2022","12,650.0","12,900.0","13,300.0","12,650.0","8.09M","0.00%"
"28/01/2022","11,800.0","11,800.0","12,250.0","11,800.0","38.89M","-6.72%"
"07/02/2022","11,800.0","12,550.0","12,550.0","11,800.0","14.26M","0.00%"
"08/02/2022","12,200.0","11,800.0","12,300.0","11,600.0","9.47M","3.39%"
"09/02/2022","12,450.0","12,200.0","12,600.0","11,900.0","11.64M","2.05%"
"10/02/2022","12,650.0","12,450.0","12,950.0","12,300.0","15.52M","1.61%"
"11/02/2022","12,400.0","12,500.0","13,000.0","12,350.0","12.23M","-1.98%"
"14/02/2022","11,550.0","11,550.0","11,800.0","11,550.0","11.25M","-6.85%"
"15/02/2022","11,650.0","10,750.0","12,300.0","10,750.0","38.59M","0.87%"
"16/02/2022","11,100.0","11,900.0","12,000.0","11,050.0","14.09M","-4.72%"
"17/02/2022","11,150.0","11,050.0","11,300.0","10,650.0","13.44M","0.45%"
"18/02/2022","11,000.0","10,800.0","11,700.0","10,800.0","17.31M","-1.35%"
"21/02/2022","11,300.0","11,000.0","11,400.0","10,850.0","12.21M","2.73%"
"22/02/2022","11,500.0","11,000.0","11,700.0","11,000.0","16.87M","1.77%"
"23/02/2022","11,250.0","11,500.0","11,800.0","11,200.0","11.98M","-2.17%"
"24/02/2022","10,500.0","11,150.0","11,250.0","10,500.0","37.19M","-6.67%"
"25/02/2022","10,200.0","10,550.0","10,750.0","10,100.0","21.35M","-2.86%"
"28/02/2022","10,250.0","10,500.0","10,700.0","10,150.0","17.11M","0.49%"
"01/03/2022","10,950.0","10,300.0","10,950.0","10,250.0","16.66M","6.83%"
"02/03/2022","11,250.0","11,700.0","11,700.0","11,200.0","23.85M","2.74%"
"03/03/2022","11,150.0","11,350.0","11,500.0","11,000.0","15.82M","-0.89%"
"04/03/2022","11,900.0","11,000.0","11,900.0","11,000.0","35.34M","6.73%"
"07/03/2022","12,500.0","12,100.0","12,650.0","11,800.0","21.11M","5.04%"
"08/03/2022","11,700.0","12,300.0","12,500.0","11,700.0","21.82M","-6.40%"
"09/03/2022","11,950.0","11,750.0","12,250.0","11,000.0","33.98M","2.14%"
"10/03/2022","12,150.0","12,150.0","12,450.0","11,950.0","18.38M","1.67%"
"11/03/2022","12,400.0","12,150.0","12,750.0","12,100.0","28.39M","2.06%"
"14/03/2022","11,700.0","12,100.0","12,500.0","11,700.0","20.62M","-5.65%"
"15/03/2022","11,750.0","11,750.0","12,050.0","11,550.0","14.96M","0.43%"
"16/03/2022","11,500.0","11,800.0","12,000.0","11,500.0","20.76M","-2.13%"
"17/03/2022","12,100.0","11,500.0","12,300.0","11,450.0","27.22M","5.22%"
"18/03/2022","11,950.0","12,150.0","12,400.0","11,900.0","11.24M","-1.24%"
"21/03/2022","12,300.0","12,300.0","12,450.0","12,050.0","23.11M","2.93%"
"22/03/2022","13,150.0","12,300.0","13,150.0","12,150.0","45.15M","6.91%"
"23/03/2022","13,150.0","13,450.0","13,500.0","13,050.0","20.58M","0.00%"
"24/03/2022","13,350.0","13,000.0","13,800.0","13,000.0","26.82M","1.52%"
"25/03/2022","13,150.0","13,300.0","13,600.0","13,100.0","22.59M","-1.50%"
"28/03/2022","13,300.0","12,800.0","13,500.0","12,300.0","41.27M","1.14%"
"29/03/2022","13,400.0","13,300.0","13,500.0","13,000.0","15.91M","0.75%"
"30/03/2022","13,650.0","13,200.0","14,150.0","13,200.0","36.49M","1.87%"
"31/03/2022","13,100.0","13,850.0","13,850.0","13,100.0","21.00M","-4.03%"
"01/04/2022","13,150.0","12,900.0","13,300.0","12,750.0","19.11M","0.38%"
"04/04/2022","13,350.0","13,400.0","13,650.0","13,200.0","12.86M","1.52%"
"05/04/2022","13,200.0","13,350.0","13,450.0","13,100.0","10.26M","-1.12%"
"06/04/2022","13,250.0","13,100.0","13,550.0","13,050.0","15.54M","0.38%"
"07/04/2022","13,300.0","13,300.0","13,450.0","13,100.0","11.94M","0.38%"
"08/04/2022","12,400.0","13,350.0","13,450.0","12,400.0","41.77M","-6.77%"
"12/04/2022","11,550.0","12,500.0","12,650.0","11,550.0","23.10M","-6.85%"
"13/04/2022","12,150.0","11,550.0","12,150.0","11,100.0","16.04M","5.19%"
"14/04/2022","11,300.0","12,150.0","12,150.0","11,300.0","21.22M","-7.00%"
"15/04/2022","12,050.0","11,600.0","12,050.0","11,550.0","25.17M","6.64%"
"18/04/2022","11,600.0","12,000.0","12,150.0","11,350.0","14.37M","-3.73%"
"19/04/2022","10,850.0","11,500.0","11,800.0","10,850.0","15.61M","-6.47%"
"20/04/2022","10,100.0","10,650.0","10,950.0","10,100.0","22.46M","-6.91%"
"21/04/2022","10,100.0","9,550.0","10,500.0","9,400.0","23.91M","0.00%"
"22/04/2022","9,800.0","10,150.0","10,450.0","9,630.0","13.75M","-2.97%"
"25/04/2022","9,120.0","9,900.0","10,150.0","9,120.0","18.29M","-6.94%"
"26/04/2022","9,740.0","8,900.0","9,740.0","8,600.0","16.60M","6.80%"
"27/04/2022","10,200.0","9,800.0","10,200.0","9,500.0","14.34M","4.72%"
"28/04/2022","10,050.0","10,200.0","10,450.0","10,000.0","8.72M","-1.47%"
"29/04/2022","10,200.0","10,000.0","10,300.0","9,900.0","13.83M","1.49%"
"04/05/2022","9,920.0","10,300.0","10,300.0","9,900.0","10.51M","-2.75%"
"05/05/2022","9,990.0","10,050.0","10,100.0","9,530.0","11.01M","0.71%"
"06/05/2022","9,400.0","9,600.0","9,800.0","9,400.0","10.00M","-5.91%"
"09/05/2022","8,750.0","9,300.0","9,390.0","8,750.0","16.58M","-6.91%"
"10/05/2022","9,060.0","8,250.0","9,190.0","8,250.0","12.09M","3.54%"
"11/05/2022","8,960.0","9,100.0","9,140.0","8,780.0","8.52M","-1.10%"
"12/05/2022","8,340.0","8,800.0","8,900.0","8,340.0","10.90M","-6.92%"
"13/05/2022","7,760.0","8,310.0","8,500.0","7,760.0","21.90M","-6.95%"
"16/05/2022","8,050.0","8,200.0","8,290.0","7,950.0","10.65M","3.74%"
"17/05/2022","8,610.0","8,050.0","8,610.0","7,970.0","10.50M","6.96%"
"18/05/2022","9,000.0","9,000.0","9,200.0","8,900.0","13.18M","4.53%"
"19/05/2022","9,030.0","8,740.0","9,190.0","8,730.0","9.47M","0.33%"
"20/05/2022","8,990.0","8,640.0","9,110.0","8,600.0","20.47M","-0.44%"
"23/05/2022","8,810.0","9,150.0","9,350.0","8,600.0","14.92M","-2.00%"
"24/05/2022","8,720.0","8,840.0","8,840.0","8,300.0","10.73M","-1.02%"
"25/05/2022","9,300.0","8,750.0","9,300.0","8,750.0","12.36M","6.65%"
"26/05/2022","9,080.0","9,260.0","9,450.0","9,050.0","9.82M","-2.37%"
"27/05/2022","9,410.0","9,280.0","9,570.0","9,160.0","13.70M","3.63%"
"30/05/2022","9,360.0","9,500.0","9,500.0","9,310.0","6.73M","-0.53%"
"31/05/2022","9,220.0","9,340.0","9,540.0","9,160.0","9.36M","-1.50%"
"01/06/2022","9,250.0","9,220.0","9,320.0","9,070.0","6.87M","0.33%"
"02/06/2022","8,900.0","9,280.0","9,310.0","8,900.0","11.65M","-3.78%"
"03/06/2022","8,720.0","8,900.0","8,970.0","8,560.0","11.27M","-2.02%"
"06/06/2022","8,500.0","8,680.0","8,860.0","8,500.0","8.74M","-2.52%"
"07/06/2022","8,450.0","8,480.0","8,500.0","8,000.0","11.62M","-0.59%"
"08/06/2022","8,750.0","8,500.0","8,870.0","8,500.0","7.40M","3.55%"
"09/06/2022","8,560.0","8,800.0","8,800.0","8,550.0","5.31M","-2.17%"
"10/06/2022","8,190.0","8,460.0","8,500.0","8,180.0","10.92M","-4.32%"
"13/06/2022","7,620.0","7,700.0","7,880.0","7,620.0","17.58M","-6.96%"
"14/06/2022","7,830.0","7,550.0","8,100.0","7,550.0","9.48M","2.76%"
"15/06/2022","7,550.0","7,870.0","7,900.0","7,300.0","8.47M","-3.58%"
"16/06/2022","7,500.0","7,800.0","7,800.0","7,500.0","6.90M","-0.66%"
"17/06/2022","6,980.0","7,100.0","7,300.0","6,980.0","13.11M","-6.93%"
"20/06/2022","7,200.0","7,020.0","7,430.0","6,700.0","14.64M","3.15%"
"21/06/2022","7,700.0","7,450.0","7,700.0","7,400.0","9.61M","6.94%"
"22/06/2022","8,000.0","8,190.0","8,190.0","7,910.0","11.79M","3.90%"
"23/06/2022","8,240.0","7,850.0","8,250.0","7,700.0","11.83M","3.00%"
"24/06/2022","8,080.0","8,140.0","8,400.0","8,030.0","8.60M","-1.94%"
"27/06/2022","8,640.0","8,150.0","8,640.0","8,010.0","18.98M","6.93%"
"28/06/2022","8,640.0","8,700.0","9,150.0","8,540.0","15.02M","0.00%"
"29/06/2022","8,600.0","8,500.0","8,820.0","8,480.0","9.67M","-0.46%"
"30/06/2022","8,320.0","8,650.0","8,850.0","8,270.0","15.51M","-3.26%"
"01/07/2022","8,900.0","8,300.0","8,900.0","8,220.0","23.58M","6.97%"
"04/07/2022","9,520.0","9,210.0","9,520.0","9,210.0","23.61M","6.97%"
"05/07/2022","9,420.0","9,700.0","9,960.0","9,330.0","20.35M","-1.05%"
"06/07/2022","9,650.0","9,300.0","10,050.0","9,300.0","29.14M","2.44%"
"07/07/2022","9,700.0","9,800.0","9,890.0","9,320.0","15.36M","0.52%"
"08/07/2022","9,620.0","9,800.0","9,910.0","9,520.0","10.76M","-0.82%"
"11/07/2022","10,250.0","9,720.0","10,250.0","9,650.0","25.38M","6.55%"
"12/07/2022","10,500.0","10,550.0","10,750.0","10,200.0","19.82M","2.44%"
"13/07/2022","11,000.0","10,600.0","11,200.0","10,600.0","22.35M","4.76%"
"14/07/2022","10,900.0","10,850.0","11,400.0","10,450.0","23.60M","-0.91%"
"15/07/2022","11,050.0","10,800.0","11,300.0","10,800.0","13.26M","1.38%"
"18/07/2022","11,700.0","11,400.0","11,800.0","11,300.0","19.94M","5.88%"
"19/07/2022","11,650.0","11,750.0","12,150.0","11,500.0","23.73M","-0.43%"
"20/07/2022","10,850.0","11,900.0","11,900.0","10,850.0","47.05M","-6.87%"
"21/07/2022","11,100.0","10,800.0","11,150.0","10,350.0","29.66M","2.30%"
"22/07/2022","10,850.0","11,000.0","11,300.0","10,700.0","9.52M","-2.25%"
"25/07/2022","11,400.0","10,800.0","11,400.0","10,600.0","17.75M","5.07%"
"26/07/2022","11,000.0","11,400.0","11,450.0","10,950.0","15.32M","-3.51%"
"27/07/2022","11,300.0","10,900.0","11,400.0","10,700.0","13.17M","2.73%"
"28/07/2022","11,000.0","11,400.0","11,700.0","11,000.0","24.09M","-2.65%"
